comm24,baseTime,hrs,output
0,0,24,1
5,18,24,1
0,23,24,0
0,0,24,6
0,60,24,0
1,20,24,0
0,12,24,0
1,8,24,1
0,60,24,0
0,49,24,0
3,35,24,0
1,49,24,0
4,43,24,0
0,45,24,0
0,53,24,1
0,56,24,0
0,59,24,0
0,2,24,0
0,40,24,0
0,60,24,0
0,61,24,0
1,10,24,0
2,14,24,1
0,7,24,0
0,47,24,0
0,49,24,0
0,6,24,0
1,27,24,0
0,61,24,0
1,18,24,0
0,26,24,1
0,41,24,0
1,55,24,0
0,10,24,0
0,54,24,0
0,50,24,0
0,54,24,0
0,45,24,0
0,47,24,0
0,3,24,0
0,57,24,0
0,36,24,0
0,44,24,0
0,44,24,0
1,20,24,0
0,9,24,0
0,11,24,1
1,58,24,0
0,51,24,0
0,39,24,0
0,71,24,1
0,14,24,0
0,15,24,0
0,47,24,0
0,6,24,0
1,4,24,2
0,5,24,0
0,16,24,0
0,32,24,0
0,45,24,0
0,15,24,0
3,13,24,1
0,41,24,0
0,68,24,0
0,67,24,0
0,21,24,0
0,34,24,0
0,0,24,4
0,51,24,0
1,29,24,1
0,6,24,0
0,37,24,1
20,9,24,5
0,43,3,0
1,34,6,0
1,27,24,1
0,61,24,0
1,37,24,0
8,10,24,2
1,38,24,2
0,34,24,0
4,61,24,1
0,52,24,0
0,0,24,15
0,46,24,0
0,72,24,1
0,56,24,0
1,44,24,0
0,29,24,0
0,65,24,0
0,71,24,0
0,50,24,0
0,59,24,0
1,55,24,0
14,18,24,4
3,41,24,0
0,59,24,0
0,57,24,0
7,25,24,0
0,54,24,0
0,16,24,0
0,45,24,0
0,64,24,0
0,58,24,0
0,53,24,0
0,72,24,0
0,40,24,0
0,62,24,0
0,39,24,0
32,18,24,2
0,57,24,0
0,40,24,0
0,59,24,0
0,46,24,0
0,0,24,7
1,10,24,1
0,46,24,0
0,67,24,0
1,14,24,1
2,24,24,0
0,42,24,0
0,62,24,0
4,14,24,1
0,60,24,0
0,9,24,0
0,48,24,0
0,31,24,0
4,12,24,0
4,5,24,2
2,3,24,1
0,65,24,0
0,36,24,0
0,49,24,0
0,64,24,0
0,55,24,0
0,43,24,0
0,64,24,0
0,33,24,0
2,26,24,0
0,66,24,1
3,11,24,0
1,21,24,0
0,60,24,0
0,47,24,0
2,33,24,0
2,72,24,1
0,37,24,0
0,58,24,0
0,58,24,0
0,61,24,0
5,16,24,0
7,19,24,0
13,18,24,2
1,69,24,0
0,59,24,0
1,2,24,1
0,66,24,0
0,68,24,0
0,27,24,0
1,59,24,0
0,9,24,2
1,30,24,0
0,69,24,0
0,16,24,0
0,52,24,0
0,12,24,0
0,5,24,0
0,43,24,0
0,71,24,0
0,18,24,0
0,71,24,0
0,36,24,0
0,38,24,0
0,29,24,0
0,69,24,0
0,49,24,0
0,46,24,0
0,68,24,0
3,22,24,0
3,8,24,1
0,17,24,0
0,62,24,0
0,3,24,0
1,24,24,0
1,27,24,0
0,64,24,0
0,44,24,0
4,22,24,0
0,51,24,1
1,35,24,0
0,9,24,0
0,66,24,0
0,49,24,0
0,63,24,0
0,57,24,0
0,0,24,1
76,61,24,39
83,67,24,20
540,23,24,61
0,65,24,0
10,71,24,2
12,38,24,2
790,25,24,111
31,72,24,15
828,12,24,295
69,55,24,20
218,29,24,49
39,48,23,22
52,49,16,13
1198,19,24,201
20,65,24,11
728,11,24,170
451,24,24,48
32,58,24,18
11,65,24,3
705,4,24,704
259,53,2,27
0,52,24,0
0,49,24,0
0,4,24,0
0,54,24,0
0,54,24,0
0,9,24,0
0,35,24,0
0,45,24,0
0,4,24,1
0,18,24,0
0,10,24,0
0,24,24,0
8,23,24,1
0,64,24,0
0,66,24,1
4,32,24,1
7,28,24,1
1,57,24,0
1,60,24,0
2,19,24,0
1,63,24,0
0,67,24,0
0,21,24,0
0,35,24,0
1,23,24,1
2,43,24,0
0,71,24,0
0,60,24,0
0,59,24,0
0,63,24,0
0,33,24,0
0,9,24,0
0,39,24,0
0,57,24,0
0,68,24,0
0,71,24,0
0,56,24,0
11,18,24,0
0,50,24,0
0,10,24,0
0,42,24,0
0,22,24,0
0,22,24,0
0,31,24,0
0,60,24,0
0,9,24,0
0,24,24,0
1,46,24,0
0,48,24,0
0,52,24,0
3,20,24,1
0,62,24,0
4,42,24,0
0,40,24,0
0,25,24,0
0,63,24,0
0,6,24,0
0,14,24,0
0,4,24,2
0,70,24,0
0,66,24,0
7,6,24,4
0,19,24,0
4,27,24,0
0,30,24,0
0,8,24,0
0,47,24,0
1,28,24,0
4,27,24,0
0,72,24,0
1,36,24,0
8,4,24,1
0,34,24,0
0,57,24,0
4,15,24,0
0,41,24,0
0,72,24,0
0,41,24,0
0,41,24,0
0,69,24,0
0,71,24,0
2,22,24,0
0,46,24,0
3,19,24,0
0,41,24,0
7,20,24,0
0,54,24,0
0,62,24,0
13,8,24,0
0,58,24,0
0,0,24,0
10,8,24,1
0,66,24,0
1,12,24,0
0,29,24,0
2,11,24,0
0,45,24,0
12,11,24,0
3,24,24,0
1,42,24,0
0,48,24,0
0,66,24,0
0,56,24,0
0,29,24,0
6,2,24,3
2,23,24,0
4,23,24,0
4,13,24,0
0,34,24,0
0,37,24,0
19,12,24,1
0,42,24,0
0,7,24,0
0,48,24,0
0,31,24,0
0,60,24,0
0,59,24,0
0,33,24,0
0,42,24,0
2,4,24,2
0,56,24,0
0,69,24,0
0,31,24,2
2,32,24,0
0,48,24,0
0,55,24,0
6,40,24,1
1,47,24,0
5,6,24,3
0,68,24,0
0,67,24,0
0,42,24,0
0,56,24,0
4,26,24,1
0,34,24,0
2,22,24,0
0,54,24,0
0,50,24,0
0,66,24,0
0,35,24,0
3,29,24,0
1,55,24,0
0,53,24,0
0,31,24,0
3,38,24,1
18,4,24,4
3,13,24,0
0,59,24,0
3,43,24,0
0,50,24,0
0,41,24,0
0,48,24,0
8,38,24,0
0,70,24,0
5,4,24,5
0,72,24,0
1,32,24,0
0,39,24,0
2,17,24,1
0,57,24,0
4,5,24,8
19,27,24,0
0,65,24,1
0,68,24,0
0,61,24,0
11,34,24,0
14,12,24,3
17,8,24,7
2,47,24,0
14,15,24,1
23,22,24,4
0,44,24,0
0,62,24,0
0,44,24,0
1,70,24,0
5,22,24,0
5,21,24,1
2,37,24,1
7,8,24,9
1,44,24,0
4,35,24,0
0,67,24,0
9,41,24,0
3,52,24,1
23,24,24,2
1,44,24,0
7,16,24,0
0,64,24,0
16,43,24,3
25,24,24,0
0,66,24,0
5,42,24,3
97,11,24,26
2,1,24,12
36,19,24,14
3,3,24,7
15,18,24,5
11,23,24,3
0,56,24,0
0,49,24,0
1,55,24,0
2,37,24,0
0,35,24,0
20,3,24,12
1,49,24,0
6,16,24,0
0,69,24,1
37,21,24,5
19,6,24,9
12,43,24,4
32,22,24,4
20,16,24,3
2,55,24,1
0,54,24,0
0,41,24,1
1,41,24,0
67,18,24,23
0,67,24,0
9,34,24,3
1,39,8,0
1,36,24,0
0,33,24,0
2,30,24,0
0,45,24,0
0,31,24,1
0,70,24,0
0,56,24,0
1,48,24,0
11,6,24,10
15,30,24,3
9,43,24,0
9,1,24,26
1,67,24,0
1,43,24,0
0,58,24,0
14,15,24,2
0,43,24,0
30,4,24,30
3,53,24,4
19,31,24,0
9,37,24,2
6,33,24,1
7,2,24,12
1,67,24,4
21,3,24,10
0,0,24,12
1,54,24,0
1,43,24,0
3,26,24,0
7,26,24,2
16,34,24,0
0,71,24,1
2,52,24,0
3,33,24,2
2,53,24,0
0,63,24,0
2,69,24,0
67,2,24,30
80,28,24,9
2,57,24,0
0,68,24,0
21,30,24,2
4,39,24,0
18,10,24,10
2,54,24,4
1,71,24,0
16,1,24,20
91,28,24,8
15,27,24,1
4,51,24,2
18,11,24,9
37,48,24,7
2,53,24,0
63,13,24,30
2,27,24,5
25,13,24,13
16,6,24,9
3,47,24,0
4,62,24,1
18,16,24,3
0,67,24,1
9,10,24,4
79,13,24,20
2,55,24,0
17,33,24,4
0,71,24,0
3,59,24,0
0,55,24,0
35,32,24,4
27,14,24,6
5,71,24,0
5,51,24,2
2,57,24,1
191,5,24,121
7,45,24,1
65,11,24,33
1,69,24,0
132,16,24,29
2,47,24,3
0,60,24,0
16,37,24,8
0,63,24,0
3,63,24,9
3,67,24,0
126,20,24,15
61,23,24,3
0,0,24,57
0,68,24,0
4,70,24,0
0,58,24,0
0,63,24,0
34,6,24,17
4,51,24,1
4,66,24,0
110,19,24,10
70,22,24,2
121,11,24,18
3,63,24,1
0,62,24,0
34,29,24,5
39,18,24,7
28,20,24,5
40,24,24,2
4,24,24,2
112,25,24,12
16,34,24,1
7,52,24,1
2,45,24,0
0,60,24,0
3,52,24,2
16,30,24,2
38,9,24,19
1,70,24,0
2,47,24,0
2,53,24,1
2,47,24,0
43,9,24,32
8,49,24,3
62,26,24,9
1,70,24,1
35,26,24,3
25,6,24,13
0,60,24,0
4,42,24,0
1,52,24,0
5,37,24,1
2,53,24,0
2,63,24,0
8,38,24,0
0,45,24,3
0,52,24,1
146,13,24,22
21,41,24,1
2,61,24,0
69,25,24,2
4,55,24,4
11,34,24,1
7,31,24,0
24,43,24,1
115,13,24,28
0,0,24,139
7,46,24,3
307,5,24,160
1,65,24,2
39,12,24,4
41,8,24,10
23,18,24,1
8,27,24,0
0,0,24,41
12,29,24,1
1,68,24,0
24,45,24,3
76,17,24,6
61,18,24,2
2,72,24,1
3,37,24,0
0,72,24,0
159,16,24,45
0,61,24,0
2,45,24,0
5,45,24,1
28,2,24,9
11,43,24,1
13,37,24,0
0,59,24,0
14,31,24,0
15,37,24,1
120,5,24,49
2,66,24,0
55,21,24,0
52,8,24,40
4,25,24,1
1,38,24,1
4,11,24,4
59,32,24,4
11,42,24,3
27,29,24,1
32,1,24,50
22,39,24,1
3,49,24,0
23,2,24,13
96,19,24,20
3,64,24,0
0,55,24,0
3,48,24,0
1,70,24,1
43,17,24,15
55,11,24,8
1,62,24,0
53,4,24,31
36,19,24,4
24,45,24,3
156,21,24,16
19,5,24,34
1,68,24,0
9,67,24,4
3,33,24,1
0,68,24,0
1,45,24,1
9,32,24,0
11,24,24,1
0,61,24,0
0,55,24,0
10,48,24,1
45,1,24,86
40,1,24,123
20,49,24,24
0,51,24,1
86,22,24,2
10,60,24,3
35,17,24,3
29,23,24,1
58,33,24,15
41,16,24,7
5,63,24,0
3,69,24,0
1,67,24,0
3,67,24,1
11,43,24,2
4,30,24,0
19,12,24,8
40,21,24,4
10,37,24,3
64,7,24,28
2,66,24,0
21,4,24,11
4,52,24,0
37,21,24,1
0,64,24,1
27,24,24,0
1,55,24,0
7,33,24,0
2,37,24,1
3,38,24,3
7,28,24,0
5,1,24,13
8,23,24,2
167,15,24,15
7,58,24,1
100,8,24,27
0,49,24,0
141,2,24,129
3,68,24,0
5,52,24,0
0,60,24,0
73,17,24,10
232,14,24,58
2,66,24,0
1,66,24,1
140,13,24,28
188,17,24,32
43,24,24,3
72,8,24,22
5,59,24,0
26,46,24,6
77,1,24,152
150,15,24,17
32,2,24,29
4,56,24,1
139,31,24,22
12,43,24,5
12,42,24,6
25,34,24,7
1,48,24,0
8,59,24,1
1,67,24,0
100,16,24,25
61,22,24,6
8,10,24,4
19,71,24,0
169,36,24,43
0,53,24,0
16,36,24,0
21,48,24,0
2,49,24,1
25,37,24,3
34,20,24,7
106,22,24,5
109,4,24,67
7,16,24,5
24,48,24,7
5,54,24,1
10,36,24,0
15,60,24,1
0,0,24,113
55,21,24,14
9,67,24,0
4,51,24,1
49,37,24,8
24,30,24,7
15,40,24,1
6,62,24,0
42,53,24,6
42,58,24,1
221,22,24,6
67,27,24,7
1,70,24,0
12,31,24,1
148,8,24,43
81,13,24,4
240,11,24,33
75,6,24,20
141,9,24,46
46,27,24,3
106,20,24,7
139,1,24,182
3,58,24,0
21,43,24,6
67,7,24,30
2,57,24,0
90,19,24,8
73,17,24,11
10,25,24,3
13,30,24,5
54,26,24,19
43,45,24,13
41,31,24,9
18,37,24,6
901,24,24,45
2,70,24,0
176,11,24,28
1,67,24,0
27,3,24,40
3,60,24,0
2,51,24,0
1,52,24,0
7,35,24,0
1,58,24,0
21,3,24,7
53,18,24,5
57,2,24,46
45,21,24,2
220,17,24,10
58,20,24,6
22,1,24,52
0,64,24,0
2,43,24,0
1,54,24,0
1,72,24,0
129,12,24,34
6,42,24,0
1,69,24,0
1,69,24,1
85,24,24,16
98,16,24,12
9,63,24,0
0,72,24,0
17,38,24,4
0,48,24,4
8,35,24,0
16,53,24,0
55,23,24,2
56,8,24,20
1,51,24,0
0,70,24,0
88,46,24,18
138,15,24,8
42,25,24,3
2,63,24,0
266,24,24,31
0,47,24,2
1,43,24,0
3,58,24,1
6,35,24,0
4,72,24,2
50,5,24,8
0,72,24,0
61,41,24,13
6,59,24,2
38,6,24,11
7,44,24,2
7,19,24,3
87,6,24,13
2,56,24,0
4,55,24,0
38,22,24,1
65,10,24,11
1,70,24,1
15,46,24,3
1,67,24,0
75,22,24,8
191,32,24,22
4,45,24,0
15,37,24,0
1,71,24,0
0,54,24,0
96,13,24,22
28,12,24,8
117,27,24,7
0,67,24,0
60,17,24,4
27,7,24,5
10,33,24,0
84,11,24,12
157,11,24,20
31,39,24,5
3,35,24,0
14,50,24,2
52,13,24,11
9,57,24,1
61,19,24,14
11,32,24,2
37,14,24,6
45,22,24,4
98,29,24,19
53,2,24,53
199,13,24,62
81,6,24,19
88,2,24,102
82,27,24,6
2,57,24,0
38,29,24,8
39,14,24,3
0,68,24,0
1,72,24,0
59,15,24,1
232,6,24,40
11,35,24,1
15,31,24,6
4,47,24,0
1280,19,24,133
173,2,24,44
56,49,24,11
1,61,24,0
0,68,24,0
0,57,24,0
8,66,24,0
8,67,24,0
50,23,24,6
88,25,24,13
47,1,24,51
6,60,24,0
25,32,24,5
90,4,24,37
177,27,24,35
141,6,24,36
70,20,24,9
31,38,24,7
22,9,24,5
2,50,24,0
2,62,24,0
28,29,24,3
9,36,24,0
1,62,24,0
10,35,24,2
203,15,24,15
16,37,24,1
21,9,24,16
0,72,24,0
6,57,24,1
27,14,24,3
19,47,24,1
21,34,24,3
53,8,24,11
60,20,24,13
2,50,24,0
55,16,24,12
166,28,24,20
21,30,24,2
3,51,24,1
3,44,24,2
8,35,24,0
15,36,24,2
54,4,24,51
3,35,24,2
146,8,24,15
15,49,7,1
0,51,3,0
59,14,24,7
12,30,10,3
18,28,10,4
0,30,24,0
0,48,24,0
0,6,24,0
0,7,24,0
0,45,24,0
0,6,24,0
0,58,24,0
0,69,24,0
0,11,24,0
0,5,24,0
0,1,24,0
0,0,24,0
0,56,24,0
0,34,24,0
1,13,24,0
1,32,24,0
0,42,24,0
0,56,24,0
0,52,24,0
0,67,24,0
0,11,24,0
0,51,24,0
0,49,24,0
0,59,24,0
0,25,24,0
0,35,24,0
0,6,24,0
0,59,24,0
0,9,24,0
0,68,24,0
0,45,24,0
0,41,24,0
0,20,24,0
0,0,24,0
0,37,24,0
0,69,24,0
0,1,24,0
0,25,24,0
0,33,24,0
0,57,24,0
4,72,24,0
15,38,24,2
1,34,24,0
0,54,24,0
582,25,24,13
138,4,24,58
34,39,24,0
10,30,24,2
1,59,24,1
32,6,24,10
2,41,24,0
50,17,24,7
0,57,24,1
4,44,24,0
350,26,24,22
0,72,24,0
2,45,24,1
6,38,24,0
87,2,24,77
13,21,24,0
14,36,24,2
0,63,24,0
2,36,24,0
0,62,24,0
1,52,24,0
4,34,24,0
14,28,24,2
3,49,24,0
24,1,24,47
0,60,24,0
33,14,24,2
32,13,24,5
0,59,24,0
2,36,24,0
24,3,24,15
28,31,24,1
377,4,24,154
0,40,24,0
236,15,24,50
20,34,24,3
3,60,24,0
70,14,24,2
3,58,24,0
50,25,24,3
0,57,24,0
27,22,24,1
73,22,24,16
44,4,24,29
2,59,24,0
0,68,24,0
2,41,24,0
15,16,24,0
16,30,24,0
3,43,24,0
0,45,24,0
452,9,24,112
14,38,24,1
0,43,24,0
0,67,24,0
4,34,24,5
27,19,24,4
4,40,24,0
1,53,24,0
360,5,24,76
274,23,24,9
48,36,24,1
117,6,24,15
56,9,24,10
8,43,24,0
65,11,24,9
13,17,24,2
86,14,24,13
41,19,24,4
52,19,24,8
6,45,24,0
35,15,24,11
0,59,24,0
2,68,24,0
0,0,24,20
45,18,24,4
2,69,24,0
29,32,24,11
2,63,24,0
5,27,24,1
0,68,24,1
64,13,24,13
0,37,24,0
0,6,24,0
0,5,24,0
0,72,24,0
2,65,24,0
0,58,24,0
0,20,24,0
0,26,24,0
0,2,24,0
0,44,24,2
0,70,24,1
1,7,24,2
0,44,24,0
1,8,24,14
0,71,24,0
1,68,24,0
11,29,24,0
2,46,24,1
3,41,24,0
1,66,24,1
0,69,24,2
1,52,24,2
1,47,24,0
5,31,24,0
2,47,24,0
2,40,24,0
2,42,24,1
3,70,24,0
1,61,24,1
1,47,24,0
7,15,24,1
0,45,24,0
0,67,24,2
1,49,24,0
1,55,24,0
12,46,24,4
0,0,24,9
7,12,24,3
0,70,24,0
4,38,24,2
24,17,24,7
1,60,24,0
0,39,24,0
0,62,24,0
5,44,24,0
3,26,24,0
21,10,24,9
10,5,24,4
26,7,24,11
2,34,24,0
51,35,24,12
5,48,24,0
2,64,24,4
0,42,24,0
2,52,24,0
21,27,24,1
69,6,24,96
2,36,24,1
5,26,24,0
2,51,24,0
1,56,24,2
0,53,24,0
5,11,24,3
2,44,24,0
3,55,24,1
7,30,24,0
1,47,24,2
3,42,24,4
92,28,24,21
26,26,24,2
25,22,24,2
0,49,24,0
31,54,24,8
2,37,24,1
4,59,24,0
4,33,24,1
0,57,24,0
25,12,24,12
2,52,24,0
19,19,24,2
2,46,24,0
22,34,24,1
0,67,24,0
0,53,24,1
31,27,24,2
3,50,24,0
47,3,24,51
0,0,24,18
7,7,24,2
0,14,24,2
0,72,24,0
6,34,24,2
5,1,24,49
1,60,24,0
47,25,24,6
4,52,24,1
6,35,24,2
0,72,24,0
12,34,24,1
2,50,24,1
8,42,24,2
2,52,24,2
44,25,24,7
2,68,24,1
13,42,24,10
99,29,24,11
8,49,24,0
45,12,24,62
21,31,24,1
24,13,24,5
30,2,24,32
49,35,24,14
18,38,24,3
36,16,24,3
0,72,24,0
0,0,24,41
64,16,24,18
6,40,24,3
91,21,24,16
6,32,24,2
1,66,24,0
4,43,24,0
70,22,24,7
125,11,24,230
11,3,24,6
1,54,24,1
26,16,24,6
2,62,24,0
2,47,24,2
26,10,24,9
1,59,24,0
2,64,24,1
6,34,24,1
0,60,24,1
17,31,24,1
57,24,24,4
21,4,24,15
70,40,24,10
10,19,24,2
1,37,24,0
2,38,24,0
3,35,24,0
3,33,24,0
0,67,24,1
51,18,24,0
19,7,24,23
10,25,24,0
18,15,24,4
14,23,24,0
100,4,24,46
25,7,24,11
8,15,24,0
0,62,24,0
16,3,24,6
2,49,24,1
2,45,24,6
2,52,24,0
66,18,24,13
4,34,24,0
11,36,24,3
10,48,24,0
1,52,24,0
1,40,24,0
17,28,24,2
0,53,24,0
16,29,24,2
0,51,24,1
63,26,24,11
28,44,24,3
10,3,24,9
6,42,24,2
99,11,24,36
36,15,24,6
51,6,24,11
1,66,24,0
5,10,24,2
33,14,24,8
2,39,24,0
0,55,24,1
5,36,24,0
8,1,24,12
1,34,24,1
1,54,24,0
26,4,24,12
3,34,24,0
25,3,24,12
1,47,24,0
0,48,24,0
0,61,24,0
0,40,24,0
1,49,24,1
0,69,24,0
0,65,24,0
2,3,24,4
6,40,24,3
3,29,24,1
12,27,24,1
14,26,24,3
1,56,24,0
1,70,24,0
0,63,24,0
0,61,24,0
31,13,24,4
15,9,24,9
18,27,24,2
0,48,24,0
6,48,24,0
0,43,24,0
0,56,24,0
8,28,24,0
1,68,24,1
3,6,24,2
0,66,24,0
1,53,24,0
2,70,24,0
0,66,24,0
1,46,24,1
18,24,24,3
0,58,24,1
5,26,24,3
0,66,24,2
11,13,24,3
21,20,24,3
1,71,24,0
0,67,24,0
4,35,24,0
2,45,24,1
0,69,24,0
5,43,24,0
30,16,24,3
1,54,24,0
1,47,24,0
17,9,24,2
1,71,24,0
26,16,24,1
60,15,24,16
10,43,24,2
38,28,24,3
73,26,24,17
31,20,24,4
1,67,24,0
3,55,24,0
4,42,24,0
12,24,24,1
1,58,24,0
1,62,24,0
13,1,24,25
31,11,24,11
31,12,24,8
16,7,24,19
4,66,24,1
2,45,24,0
6,7,24,6
24,4,24,13
71,54,24,7
22,42,24,6
59,13,24,33
19,24,24,0
0,50,24,0
5,72,24,1
0,59,24,1
3,55,24,0
35,31,24,5
108,62,24,8
0,65,24,0
0,69,24,0
21,52,24,4
2,45,24,0
8,20,24,1
8,13,24,5
29,25,24,3
5,55,24,0
13,52,24,2
0,64,24,0
7,52,24,0
1,64,24,0
6,63,24,0
0,59,24,0
21,10,24,9
54,16,24,24
39,35,24,3
15,41,24,0
1014,25,24,103
2,70,24,1
57,45,24,3
0,54,24,0
1,66,24,0
32,9,24,9
1,49,24,0
2,63,24,0
246,20,24,28
9,55,24,0
367,7,24,33
10,60,24,2
13,59,24,2
3,43,24,0
8,55,24,2
124,27,24,11
0,72,24,0
0,67,24,0
27,2,24,34
20,12,24,12
20,12,24,12
353,20,24,53
302,26,24,81
23,31,24,2
120,20,24,35
62,15,24,9
85,11,24,46
197,31,24,27
10,1,24,17
24,16,24,6
2,46,24,0
114,52,24,20
2,46,24,2
0,41,24,0
10,14,24,2
10,3,24,25
6,53,24,0
14,46,24,1
95,6,24,38
19,52,24,2
38,13,24,14
0,30,24,2
18,49,24,4
22,39,24,6
1,59,24,0
4,30,24,1
1,40,24,1
3,67,24,0
0,39,24,0
71,17,24,26
90,26,24,26
275,23,24,51
57,28,24,18
30,20,24,3
14,25,24,4
1,64,24,1
1,66,24,0
23,26,24,2
26,22,24,6
27,48,24,1
10,56,24,0
70,6,24,20
7,41,24,0
8,31,24,2
16,31,24,4
16,42,24,2
43,58,24,5
6,61,24,3
9,9,24,6
55,28,24,14
60,2,24,87
21,32,24,0
232,30,24,76
1,63,24,1
0,58,24,0
2,44,24,0
37,16,24,10
7,30,24,1
4,47,24,0
6,31,24,0
1,67,24,1
16,45,24,6
3,39,24,0
40,30,24,6
12,43,24,3
8,5,24,3
6,62,24,1
24,25,24,7
125,2,24,113
0,66,24,0
6,35,24,2
41,9,24,14
1,68,24,0
3,55,24,0
1,38,24,0
1,45,24,0
55,42,24,16
2,45,24,2
17,57,24,0
44,8,24,12
20,15,24,3
0,54,24,0
13,52,24,2
18,29,24,1
24,29,24,6
4,48,24,0
3,44,9,1
0,70,24,0
1,69,24,0
0,54,24,1
19,49,24,5
80,25,24,6
49,10,24,22
3,56,24,1
6,53,24,1
45,16,24,6
6,54,24,1
4,61,24,0
38,34,24,1
117,33,24,16
1018,14,24,93
34,12,24,11
27,41,24,5
12,60,24,2
3,65,24,0
20,53,24,0
21,63,24,0
7,56,24,1
10,32,24,7
9,38,24,1
33,2,24,473
234,17,24,41
14,36,20,3
28,9,24,13
37,22,15,5
6,46,9,4
13,16,20,4
1,36,24,1
0,45,24,0
2,50,24,1
7,36,24,0
18,16,24,4
10,21,24,3
4,27,24,0
3,3,24,5
1,66,24,0
8,34,24,4
0,69,24,0
6,47,24,2
0,55,24,0
3,8,24,3
2,39,23,0
8,45,24,3
8,55,24,1
25,52,24,4
30,11,24,21
12,34,24,8
65,62,24,8
42,18,24,10
127,24,24,7
58,3,24,32
11,3,24,11
103,41,24,50
26,57,24,6
48,25,24,4
60,60,24,12
3,43,24,2
196,14,24,32
25,30,24,5
10,41,24,1
2,71,24,0
196,5,24,111
4,50,24,1
103,14,24,23
295,26,24,55
37,26,24,4
111,11,24,8
4,72,24,2
185,17,24,6
9,68,24,1
13,60,24,0
7,44,24,2
50,18,24,11
69,37,24,32
51,4,24,109
53,18,24,19
2,68,24,0
145,12,24,47
2,54,24,0
255,18,24,49
88,23,24,9
16,26,24,5
1,65,24,0
8,51,24,3
255,23,24,39
0,60,24,0
33,28,24,5
19,45,24,9
26,16,24,4
15,54,19,7
26,41,23,5
24,32,18,4
19,26,15,1
17,2,24,15
4,48,24,2
2,47,24,0
222,19,24,109
20,30,24,4
27,37,24,7
23,11,24,4
68,25,24,18
4,37,24,0
2,27,24,2
23,11,24,5
13,10,24,9
23,32,15,8
3,35,10,0
1,9,24,1
60,7,24,14
23,1,24,34
12,6,24,15
0,52,24,0
0,58,24,0
13,15,24,3
8,11,24,1
0,59,24,0
9,7,24,3
0,37,24,0
84,12,24,11
2,43,24,0
4,29,24,0
5,31,24,0
45,16,24,7
65,8,24,26
19,21,24,3
0,51,24,0
35,5,24,35
0,60,24,0
0,50,24,0
1,49,24,0
0,39,24,0
10,21,24,0
46,17,24,0
1,34,24,0
0,50,24,0
3,44,24,0
2,65,24,0
0,54,24,0
0,0,24,6
0,32,24,0
1,32,24,0
0,63,24,0
0,0,24,33
5,8,24,0
0,66,24,0
18,28,24,6
0,41,24,0
44,38,24,7
0,68,24,0
6,7,24,1
0,59,24,0
0,48,24,0
1,66,24,0
2,68,24,0
3,27,24,0
5,38,24,1
0,66,24,0
3,26,24,3
12,41,24,2
19,32,24,8
23,13,24,11
52,14,24,13
26,31,24,4
14,6,24,4
7,45,24,1
0,70,24,0
12,22,24,0
260,19,24,26
0,69,24,0
59,24,24,1
37,27,24,0
2,29,24,0
21,23,24,1
8,44,24,1
3,54,24,0
53,15,24,10
1,34,24,1
7,33,24,1
83,8,24,35
36,5,24,66
4,38,24,1
0,47,24,0
0,61,24,0
5,7,24,4
0,55,24,0
23,5,24,8
52,11,24,14
21,16,24,2
85,24,24,4
13,37,24,9
2,39,24,1
0,72,24,0
0,40,24,0
0,46,24,0
0,71,24,0
13,8,24,16
4,29,24,2
2,54,24,0
92,25,24,11
3,29,24,2
3,42,24,0
2,56,24,0
14,63,24,2
0,0,24,75
9,48,24,1
11,29,24,2
50,10,24,13
6,51,24,0
5,8,24,8
87,3,24,604
6,69,24,3
8,72,24,1
19,7,24,14
0,54,24,0
2,8,24,0
25,1,24,40
13,24,24,1
10,24,24,0
1,31,24,1
18,13,24,2
74,12,24,21
17,21,24,2
8,7,24,1
1,50,24,2
22,9,24,2
6,1,24,12
84,5,24,22
63,21,24,6
12,28,24,2
1,60,24,0
23,19,24,0
0,54,24,0
37,14,24,1
5,51,24,0
2,56,24,0
0,42,24,1
2,38,24,2
31,3,24,29
35,14,24,13
23,28,24,11
2,54,24,1
10,13,24,4
6,38,24,1
5,54,24,0
18,28,24,2
2,44,24,2
1,70,24,0
28,20,24,1
0,0,24,121
2,55,24,0
34,1,24,77
39,10,24,19
2,56,24,0
69,3,24,39
376,19,24,61
1,63,24,0
18,27,24,1
23,16,24,5
262,3,24,196
5,40,24,0
2,37,24,1
0,52,24,0
13,8,24,7
19,37,24,1
134,5,24,70
109,6,24,59
40,6,24,45
24,8,24,1
1,33,24,0
1,50,24,0
1,44,24,0
17,60,24,0
112,26,24,37
4,55,24,1
0,68,24,0
9,32,24,1
0,64,24,0
4,28,24,0
5,45,24,2
59,36,24,11
3,66,24,1
0,0,24,47
26,17,24,1
0,70,24,0
3,50,24,1
17,20,24,1
2,36,24,2
1,49,24,0
0,58,24,0
0,47,24,0
32,16,24,4
1,54,24,1
9,17,24,2
1,62,24,0
24,14,24,6
1,44,24,0
79,16,24,11
4,28,24,1
93,5,24,33
1,53,24,0
0,63,24,0
2,67,24,0
21,19,24,5
0,72,24,0
4,71,24,0
23,29,24,0
2,45,24,0
2,72,24,1
2,30,24,0
0,55,24,0
0,62,24,0
2,32,24,0
8,72,24,1
51,54,24,5
5,34,24,0
126,15,24,7
65,13,24,9
0,52,24,0
48,28,24,13
2,69,24,0
1,72,24,0
