comm24,baseTime,shares,hrs,output
0,49,1,24,0
0,29,17,24,0
0,3,2,24,0
0,65,1,24,0
0,51,1,24,1
2,13,22,24,0
0,63,2,24,0
10,22,2,24,0
1,45,1,24,0
8,8,1,24,4
0,53,1,24,0
0,36,6,24,0
0,67,1,24,0
0,63,1,24,0
0,0,52,24,0
2,16,1,24,0
0,66,2,24,0
0,6,1,24,1
0,72,5,24,0
0,20,9,24,0
1,35,2,24,0
0,14,1,24,0
0,22,1,24,0
0,63,3,24,0
1,36,3,24,0
0,44,2,24,0
1,13,1,24,0
1,56,3,24,0
0,30,11,24,0
3,7,1,24,0
1,42,15,24,0
0,30,13,24,0
0,35,11,24,0
0,60,4,24,0
1,9,3,24,0
0,31,1,24,0
0,8,1,24,0
9,10,2,24,1
0,41,1,24,0
0,39,1,24,0
366,15,654,24,110
5,67,280,24,1
165,3,729,24,161
344,24,1064,24,44
274,18,309,24,86
92,25,262,24,25
102,49,2030,24,9
20,62,883,24,3
9,48,290,24,2
54,5,765,24,61
2,49,36,24,2
57,42,824,24,35
104,46,22,24,37
94,39,499,24,8
335,5,848,24,188
16,48,39,24,3
12,35,79,24,3
57,59,586,24,8
75,7,34,24,76
18,44,201,24,6
422,11,632,24,252
146,54,1084,24,15
130,25,22,24,35
44,2,66,24,37
422,30,3722,24,91
357,15,721,24,67
43,62,1077,24,9
464,30,3967,24,142
0,0,251,24,336
320,28,1744,24,115
9,72,219,24,1
75,35,726,24,37
376,8,20,24,22
6,50,49,24,8
118,41,2992,24,43
0,0,564,24,424
79,51,793,24,24
413,6,3108,24,322
89,16,127,24,25
261,30,73,11,35
68,29,40,24,6
5,59,55,24,1
67,18,55,24,4
60,1,104,24,195
212,6,152,24,120
24,52,96,24,5
295,11,149,24,68
48,35,75,24,10
47,37,55,24,8
191,5,121,24,111
39,49,65,24,15
87,3,104,24,201
13,51,131,24,3
194,20,52,24,23
134,20,37,24,16
141,5,96,24,114
87,2,68,24,114
14,38,45,24,7
7,56,118,24,1
58,18,43,24,6
12,51,98,24,1
9,51,70,24,1
5,52,201,24,0
81,31,171,24,7
243,23,163,24,22
6,70,120,24,3
22,67,56,24,3
192,20,148,24,32
6,72,105,24,2
126,11,93,24,30
10,54,68,24,4
1,53,28,24,0
13,60,35,24,3
19,56,105,24,6
144,30,236,24,2
11,28,77,24,3
226,15,98,24,24
15,2,434,24,30
2,59,297,24,1
3,53,287,24,0
7,45,230,24,1
102,26,55,24,3
3,46,235,24,1
0,49,18,24,0
3,67,234,24,0
18,38,788,24,2
0,48,272,24,1
2,39,42,24,0
3,53,241,24,1
8,56,142,24,1
31,46,738,24,8
91,24,111,24,2
702,3,4796,24,527
0,72,283,24,2
2,53,65,24,0
86,35,457,24,6
60,34,929,24,5
8,56,291,24,0
66,16,86,24,2
1,59,226,24,0
489,16,1665,24,66
36,40,649,24,6
58,43,1685,24,12
189,10,1189,24,53
20,55,3829,24,0
45,4,335,24,89
11,47,331,24,0
0,68,202,24,0
47,69,7461,24,7
3,50,1162,24,1
17,29,280,24,1
11,61,107,24,2
0,68,155,24,1
0,68,79,24,0
10,46,379,24,2
1,37,45,24,1
21,38,419,24,2
4,59,1213,24,1
801,22,1119,24,9
20,10,2,24,6
11,53,2410,24,0
10,39,783,24,3
272,12,191,24,15
74,1,367,24,106
169,5,1762,24,99
2,71,174,24,0
37,21,142,24,9
185,5,163,24,198
98,29,759,24,20
352,24,108,24,4
8,37,108,24,1
256,20,2,24,34
276,23,130,24,2
99,21,316,24,10
266,15,1292,24,17
159,18,629,24,12
96,13,218,24,7
419,13,138,24,11
63,11,146,24,5
132,30,126,24,9
5,54,70,24,0
16,44,163,24,3
47,36,112,24,2
1,62,160,24,0
45,25,544,24,8
191,8,72,24,93
10,44,138,20,0
207,10,104,24,57
58,22,37,19,3
328,29,233,10,4
3,17,2,24,1
0,71,2,24,1
6,27,111,24,0
1,62,35,24,1
4,3,2,24,0
3,59,88,24,3
4,11,3,24,3
25,2,125,24,20
4,28,39,24,0
0,57,18,24,0
0,69,41,24,1
0,67,236,24,0
159,19,158,24,13
0,47,3,24,0
5,43,16,24,0
33,9,32,24,3
7,28,1,24,0
6,16,25,24,1
1,45,35,24,0
10,3,65,24,6
0,68,14,24,0
0,37,27,24,0
2,50,2,24,2
0,30,2,24,0
21,26,24,24,1
9,59,155,24,2
0,63,4,24,0
0,38,26,24,1
1,69,36,24,0
3,30,18,24,2
0,2,4,24,0
1,22,3,24,0
0,56,25,24,2
0,37,13,24,0
0,41,1,24,0
1,21,1,24,2
0,14,1,24,1
1,70,101,24,2
8,15,2,24,0
22,24,34,24,0
3,14,3,24,0
2,22,1,24,1
0,3,5,24,0
34,3,32,24,5
139,16,444,24,26
0,53,2,24,0
6,44,833,24,3
0,61,2,24,0
5,34,5,24,2
10,10,21,24,4
0,61,3,24,0
8,43,29,24,0
35,14,570,24,9
0,30,17,24,4
0,67,3,24,0
0,49,2,24,0
1,39,3,24,0
0,67,13,24,0
0,64,6,24,0
0,67,1,24,0
0,41,3,24,0
0,42,1,24,0
0,5,1,24,0
1,11,1,24,0
0,50,3,24,0
0,58,1,24,0
1,44,3,24,0
2,25,28,24,0
0,21,1,24,0
0,9,4,24,0
0,18,2,24,0
0,16,5,24,0
0,66,12,24,0
2,57,1,24,0
0,71,2,24,0
0,63,3,24,0
0,37,7,24,0
0,0,2,24,0
1,17,5,24,0
0,46,1,24,0
0,57,2,24,0
1,26,3,24,0
0,45,1,24,0
0,35,3,24,0
0,1,1,24,0
0,54,4,24,0
0,19,1,24,0
0,31,2,24,0
0,64,1,24,0
0,66,3,24,0
0,40,2,24,0
7,15,1,24,3
0,68,2,24,0
0,53,2,24,0
0,68,1,24,0
1,15,4,24,0
0,51,3,24,0
0,67,1,24,0
0,6,2,24,0
0,1,2,24,1
1,39,27,24,0
0,27,3,24,0
0,11,1,24,0
0,64,6,24,0
0,56,1,24,0
0,19,5,24,0
0,72,3,24,0
0,65,5,24,0
0,69,3,24,0
0,48,5,24,0
1,4,5,24,1
0,62,2,24,0
0,11,11,24,0
1,8,1,24,0
0,70,5,24,0
0,56,1,24,0
5,17,14,24,0
0,45,5,24,0
0,13,3,24,0
0,69,5,24,0
0,44,2,24,0
0,15,3,24,1
0,1,2,24,1
0,72,2,24,0
3,13,3,24,0
1,56,3,24,0
0,44,2,24,0
0,36,2,24,0
2,17,3,24,0
0,51,2,24,0
2,16,1,24,0
0,46,2,24,0
0,49,3,24,0
0,33,6,24,0
0,54,2,24,0
0,13,4,24,0
0,28,4,24,0
0,40,2,24,0
1,6,4,24,0
0,61,2,24,0
0,45,8,24,0
0,65,3,24,0
0,64,4,24,0
1,68,13,24,0
0,61,6,24,0
23,24,3,24,0
2,31,26,24,0
0,63,5,24,0
1,42,19,24,0
0,4,2,24,0
0,65,6,24,0
0,55,2,24,0
0,59,3,24,0
0,71,3,24,0
0,30,1,24,0
1,47,25,24,0
0,58,2,24,0
0,62,4,24,1
0,36,3,24,0
0,11,1,24,0
0,30,1,24,0
0,50,3,24,0
0,24,3,24,0
0,0,2,24,1
5,18,1,24,1
0,23,2,24,0
0,0,6,24,6
0,60,4,24,0
1,20,6,24,0
0,12,2,24,0
1,8,2,24,1
0,60,12,24,0
0,49,2,24,0
3,35,3,24,0
1,49,3,24,0
4,43,4,24,0
0,45,1,24,0
0,53,6,24,1
0,56,4,24,0
0,59,16,24,0
0,2,5,24,0
0,40,3,24,0
0,60,2,24,0
0,61,5,24,0
1,10,4,24,0
2,14,5,24,1
0,7,4,24,0
0,47,8,24,0
0,49,2,24,0
0,6,3,24,0
1,27,2,24,0
0,61,3,24,0
1,18,3,24,0
0,26,1,24,1
0,41,6,24,0
1,55,3,24,0
0,10,1,24,0
0,54,5,24,0
0,50,6,24,0
0,54,1,24,0
0,45,3,24,0
0,47,36,24,0
0,3,4,24,0
0,57,2,24,0
0,36,3,24,0
0,44,24,24,0
0,44,13,24,0
1,20,14,24,0
0,9,3,24,0
0,11,3,24,1
1,58,5,24,0
0,51,14,24,0
0,39,2,24,0
0,71,5,24,1
0,14,3,24,0
0,15,1,24,0
0,47,3,24,0
0,6,3,24,0
1,4,14,24,2
0,5,15,24,0
0,16,3,24,0
0,32,1,24,0
0,45,3,24,0
0,15,3,24,0
3,13,31,24,1
0,41,3,24,0
0,68,2,24,0
0,67,34,24,0
0,21,3,24,0
0,34,2,24,0
0,0,15,24,4
0,51,3,24,0
1,29,1,24,1
0,6,3,24,0
0,37,5,24,1
20,9,1,24,5
0,43,1,3,0
1,34,3,6,0
1,27,1,24,1
0,61,1,24,0
1,37,3,24,0
8,10,1,24,2
1,38,1,24,2
0,34,1,24,0
4,61,1,24,1
0,52,1,24,0
0,0,1,24,15
0,46,1,24,0
0,72,1,24,1
0,56,1,24,0
1,44,2,24,0
0,29,1,24,0
0,65,1,24,0
0,71,1,24,0
0,50,3,24,0
0,59,3,24,0
1,55,1,24,0
14,18,2,24,4
3,41,5,24,0
0,59,1,24,0
0,57,2,24,0
7,25,2,24,0
0,54,1,24,0
0,16,1,24,0
0,45,2,24,0
0,64,2,24,0
0,58,2,24,0
0,53,1,24,0
0,72,2,24,0
0,40,1,24,0
0,62,1,24,0
0,39,1,24,0
32,18,1,24,2
0,57,1,24,0
0,40,1,24,0
0,59,2,24,0
0,46,2,24,0
0,0,2,24,7
1,10,1,24,1
0,46,1,24,0
0,67,2,24,0
1,14,2,24,1
2,24,1,24,0
0,42,1,24,0
0,62,1,24,0
4,14,1,24,1
0,60,1,24,0
0,9,1,24,0
0,48,1,24,0
0,31,1,24,0
4,12,1,24,0
4,5,1,24,2
2,3,1,24,1
0,65,1,24,0
0,36,1,24,0
0,49,1,24,0
0,64,1,24,0
0,55,1,24,0
0,43,1,24,0
0,64,1,24,0
0,33,2,24,0
2,26,1,24,0
0,66,3,24,1
3,11,4,24,0
1,21,1,24,0
0,60,1,24,0
0,47,1,24,0
2,33,1,24,0
2,72,1,24,1
0,37,2,24,0
0,58,1,24,0
0,58,2,24,0
0,61,1,24,0
5,16,1,24,0
7,19,2,24,0
13,18,2,24,2
1,69,1,24,0
0,59,1,24,0
1,2,5,24,1
0,66,1,24,0
0,68,1,24,0
0,27,1,24,0
1,59,2,24,0
0,9,1,24,2
1,30,2,24,0
0,69,1,24,0
0,16,2,24,0
0,52,1,24,0
0,12,1,24,0
0,5,2,24,0
0,43,2,24,0
0,71,1,24,0
0,18,1,24,0
0,71,3,24,0
0,36,1,24,0
0,38,1,24,0
0,29,1,24,0
0,69,1,24,0
0,49,1,24,0
0,46,3,24,0
0,68,1,24,0
3,22,4,24,0
3,8,1,24,1
0,17,2,24,0
0,62,2,24,0
0,3,2,24,0
1,24,11,24,0
1,27,1,24,0
0,64,1,24,0
0,44,1,24,0
4,22,1,24,0
0,51,1,24,1
1,35,1,24,0
0,9,2,24,0
0,66,1,24,0
0,49,1,24,0
0,63,1,24,0
0,57,1,24,0
0,0,5,24,1
76,61,144,24,39
83,67,171,24,20
540,23,72,24,61
0,65,1,24,0
10,71,47,24,2
12,38,1,24,2
790,25,122,24,111
31,72,110,24,15
828,12,139,24,295
69,55,154,24,20
218,29,90,24,49
39,48,137,23,22
52,49,93,16,13
1198,19,146,24,201
20,65,760,24,11
728,11,751,24,170
451,24,677,24,48
32,58,251,24,18
11,65,85,24,3
705,4,280,24,704
259,53,380,2,27
0,52,1,24,0
0,49,1,24,0
0,4,3,24,0
0,54,1,24,0
0,54,4,24,0
0,9,1,24,0
0,35,18,24,0
0,45,5,24,0
0,4,15,24,1
0,18,11,24,0
0,10,6,24,0
0,24,2,24,0
8,23,18,24,1
0,64,4,24,0
0,66,7,24,1
4,32,11,24,1
7,28,2,24,1
1,57,12,24,0
1,60,2,24,0
2,19,38,24,0
1,63,2,24,0
0,67,1,24,0
0,21,1,24,0
0,35,3,24,0
1,23,13,24,1
2,43,14,24,0
0,71,5,24,0
0,60,1,24,0
0,59,1,24,0
0,63,2,24,0
0,33,2,24,0
0,9,1,24,0
0,39,1,24,0
0,57,1,24,0
0,68,5,24,0
0,71,1,24,0
0,56,2,24,0
11,18,1,24,0
0,50,1,24,0
0,10,2,24,0
0,42,3,24,0
0,22,2,24,0
0,22,1,24,0
0,31,2,24,0
0,60,1,24,0
0,9,1,24,0
0,24,1,24,0
1,46,24,24,0
0,48,2,24,0
0,52,11,24,0
3,20,2,24,1
0,62,1,24,0
4,42,2,24,0
0,40,1,24,0
0,25,1,24,0
0,63,1,24,0
0,6,1,24,0
0,14,1,24,0
0,4,1,24,2
0,70,3,24,0
0,66,2,24,0
7,6,64,24,4
0,19,1,24,0
4,27,2,24,0
0,30,1,24,0
0,8,1,24,0
0,47,3,24,0
1,28,1,24,0
4,27,101,24,0
0,72,66,24,0
1,36,4,24,0
8,4,2,24,1
0,34,1,24,0
0,57,1,24,0
4,15,1,24,0
0,41,1,24,0
0,72,1,24,0
0,41,4,24,0
0,41,1,24,0
0,69,1,24,0
0,71,2,24,0
2,22,2,24,0
0,46,1,24,0
3,19,1,24,0
0,41,2,24,0
7,20,1,24,0
0,54,1,24,0
0,62,17,24,0
13,8,3,24,0
0,58,1,24,0
0,0,1,24,0
10,8,1,24,1
0,66,2,24,0
1,12,1,24,0
0,29,1,24,0
2,11,4,24,0
0,45,1,24,0
12,11,3,24,0
3,24,2,24,0
1,42,3,24,0
0,48,1,24,0
0,66,3,24,0
0,56,12,24,0
0,29,1,24,0
6,2,4,24,3
2,23,1,24,0
4,23,1,24,0
4,13,3,24,0
0,34,1,24,0
0,37,1,24,0
19,12,3,24,1
0,42,1,24,0
0,7,2,24,0
0,48,1,24,0
0,31,5,24,0
0,60,11,24,0
0,59,69,24,0
0,33,2,24,0
0,42,1,24,0
2,4,11,24,2
0,56,30,24,0
0,69,1,24,0
0,31,1,24,2
2,32,6,24,0
0,48,44,24,0
0,55,16,24,0
6,40,145,24,1
1,47,2,24,0
5,6,1,24,3
0,68,28,24,0
0,67,3,24,0
0,42,1,24,0
0,56,1,24,0
4,26,1,24,1
0,34,1,24,0
2,22,2,24,0
0,54,1,24,0
0,50,2,24,0
0,66,1,24,0
0,35,39,24,0
3,29,48,24,0
1,55,1,24,0
0,53,63,24,0
0,31,1,24,0
3,38,1,24,1
18,4,2,24,4
3,13,1,24,0
0,59,3,24,0
3,43,15,24,0
0,50,54,24,0
0,41,26,24,0
0,48,2,24,0
8,38,270,24,0
0,70,3,24,0
5,4,120,24,5
0,72,4,24,0
1,32,1,24,0
0,39,1,24,0
2,17,78,24,1
0,57,36,24,0
4,5,34,24,8
19,27,109,24,0
0,65,549,24,1
0,68,38,24,0
0,61,82,24,0
11,34,177,24,0
14,12,125,24,3
17,8,59,24,7
2,47,100,24,0
14,15,2,24,1
23,22,486,24,4
0,44,37,24,0
0,62,27,24,0
0,44,89,24,0
1,70,248,24,0
5,22,1,24,0
5,21,34,24,1
2,37,20,24,1
7,8,354,24,9
1,44,3,24,0
4,35,5,24,0
0,67,42,24,0
9,41,486,24,0
3,52,897,24,1
23,24,204,24,2
1,44,11,24,0
7,16,75,24,0
0,64,56,24,0
16,43,884,24,3
25,24,251,24,0
0,66,160,24,0
5,42,294,24,3
97,11,816,24,26
2,1,161,24,12
36,19,554,24,14
3,3,56,24,7
15,18,326,24,5
11,23,105,24,3
0,56,42,24,0
0,49,26,24,0
1,55,169,24,0
2,37,24,24,0
0,35,1,24,0
20,3,14,24,12
1,49,42,24,0
6,16,16,24,0
0,69,52,24,1
37,21,505,24,5
19,6,176,24,9
12,43,352,24,4
32,22,188,24,4
20,16,154,24,3
2,55,648,24,1
0,54,30,24,0
0,41,1,24,1
1,41,21,24,0
67,18,900,24,23
0,67,181,24,0
9,34,13,24,3
1,39,1,8,0
1,36,36,24,0
0,33,1,24,0
2,30,12,24,0
0,45,1,24,0
0,31,4,24,1
0,70,1,24,0
0,56,30,24,0
1,48,15,24,0
11,6,23,24,10
15,30,60,24,3
9,43,45,24,0
9,1,21,24,26
1,67,46,24,0
1,43,28,24,0
0,58,3,24,0
14,15,2,24,2
0,43,43,24,0
30,4,35,24,30
3,53,104,24,4
19,31,1,24,0
9,37,11,24,2
6,33,3,24,1
7,2,1,24,12
1,67,1,24,4
21,3,91,24,10
0,0,15,24,12
1,54,110,24,0
1,43,28,24,0
3,26,5,24,0
7,26,12,24,2
16,34,238,24,0
0,71,52,24,1
2,52,1,24,0
3,33,97,24,2
2,53,2,24,0
0,63,17,24,0
2,69,337,24,0
67,2,16,24,30
80,28,88,24,9
2,57,45,24,0
0,68,29,24,0
21,30,14,24,2
4,39,43,24,0
18,10,21,24,10
2,54,14,24,4
1,71,139,24,0
16,1,71,24,20
91,28,555,24,8
15,27,36,24,1
4,51,93,24,2
18,11,41,24,9
37,48,679,24,7
2,53,22,24,0
63,13,110,24,30
2,27,3,24,5
25,13,101,24,13
16,6,54,24,9
3,47,26,24,0
4,62,54,24,1
18,16,17,24,3
0,67,40,24,1
9,10,4,24,4
79,13,394,24,20
2,55,37,24,0
17,33,3,24,4
0,71,1,24,0
3,59,35,24,0
0,55,1,24,0
35,32,58,24,4
27,14,3,24,6
5,71,114,24,0
5,51,37,24,2
2,57,49,24,1
191,5,63,24,121
7,45,7,24,1
65,11,82,24,33
1,69,27,24,0
132,16,72,24,29
2,47,19,24,3
0,60,4,24,0
16,37,6,24,8
0,63,33,24,0
3,63,109,24,9
3,67,23,24,0
126,20,345,24,15
61,23,3,24,3
0,0,42,24,57
0,68,42,24,0
4,70,45,24,0
0,58,61,24,0
0,63,50,24,0
34,6,95,24,17
4,51,31,24,1
4,66,56,24,0
110,19,43,24,10
70,22,22,24,2
121,11,139,24,18
3,63,210,24,1
0,62,2,24,0
34,29,71,24,5
39,18,14,24,7
28,20,24,24,5
40,24,140,24,2
4,24,5,24,2
112,25,70,24,12
16,34,26,24,1
7,52,86,24,1
2,45,1,24,0
0,60,29,24,0
3,52,246,24,2
16,30,2,24,2
38,9,1,24,19
1,70,41,24,0
2,47,43,24,0
2,53,13,24,1
2,47,2,24,0
43,9,27,24,32
8,49,53,24,3
62,26,54,24,9
1,70,32,24,1
35,26,25,24,3
25,6,631,24,13
0,60,40,24,0
4,42,28,24,0
1,52,5,24,0
5,37,1,24,1
2,53,31,24,0
2,63,15,24,0
8,38,1,24,0
0,45,28,24,3
0,52,16,24,1
146,13,28,24,22
21,41,34,24,1
2,61,13,24,0
69,25,22,24,2
4,55,30,24,4
11,34,14,24,1
7,31,2,24,0
24,43,58,24,1
115,13,33,24,28
0,0,35,24,139
7,46,40,24,3
307,5,132,24,160
1,65,42,24,2
39,12,2,24,4
41,8,82,24,10
23,18,39,24,1
8,27,38,24,0
0,0,43,24,41
12,29,42,24,1
1,68,34,24,0
24,45,19,24,3
76,17,26,24,6
61,18,17,24,2
2,72,69,24,1
3,37,83,24,0
0,72,416,24,0
159,16,163,24,45
0,61,31,24,0
2,45,1,24,0
5,45,36,24,1
28,2,12,24,9
11,43,362,24,1
13,37,15,24,0
0,59,1,24,0
14,31,26,24,0
15,37,42,24,1
120,5,33,24,49
2,66,22,24,0
55,21,89,24,0
52,8,12,24,40
4,25,11,24,1
1,38,13,24,1
4,11,58,24,4
59,32,48,24,4
11,42,64,24,3
27,29,46,24,1
32,1,100,24,50
22,39,35,24,1
3,49,58,24,0
23,2,2,24,13
96,19,305,24,20
3,64,68,24,0
0,55,15,24,0
3,48,128,24,0
1,70,4,24,1
43,17,48,24,15
55,11,5,24,8
1,62,4,24,0
53,4,35,24,31
36,19,28,24,4
24,45,113,24,3
156,21,26,24,16
19,5,43,24,34
1,68,108,24,0
9,67,26,24,4
3,33,13,24,1
0,68,23,24,0
1,45,2,24,1
9,32,102,24,0
11,24,13,24,1
0,61,53,24,0
0,55,20,24,0
10,48,28,24,1
45,1,44,24,86
40,1,599,24,123
20,49,123,24,24
0,51,52,24,1
86,22,31,24,2
10,60,66,24,3
35,17,246,24,3
29,23,5,24,1
58,33,51,24,15
41,16,3,24,7
5,63,129,24,0
3,69,5,24,0
1,67,3,24,0
3,67,26,24,1
11,43,1,24,2
4,30,75,24,0
19,12,59,24,8
40,21,15,24,4
10,37,40,24,3
64,7,94,24,28
2,66,24,24,0
21,4,2,24,11
4,52,39,24,0
37,21,83,24,1
0,64,3,24,1
27,24,75,24,0
1,55,58,24,0
7,33,33,24,0
2,37,3,24,1
3,38,76,24,3
7,28,47,24,0
5,1,46,24,13
8,23,11,24,2
167,15,716,24,15
7,58,2435,24,1
100,8,388,24,27
0,49,88,24,0
141,2,2170,24,129
3,68,361,24,0
5,52,211,24,0
0,60,785,24,0
73,17,445,24,10
232,14,2201,24,58
2,66,410,24,0
1,66,189,24,1
140,13,390,24,28
188,17,149,24,32
43,24,173,24,3
72,8,433,24,22
5,59,91,24,0
26,46,576,24,6
77,1,625,24,152
150,15,149,24,17
32,2,120,24,29
4,56,360,24,1
139,31,1311,24,22
12,43,208,24,5
12,42,289,24,6
25,34,806,24,7
1,48,72,24,0
8,59,443,24,1
1,67,77,24,0
100,16,75,24,25
61,22,72,24,6
8,10,29,24,4
19,71,279,24,0
169,36,1343,24,43
0,53,149,24,0
16,36,147,24,0
21,48,833,24,0
2,49,182,24,1
25,37,220,24,3
34,20,93,24,7
106,22,765,24,5
109,4,292,24,67
7,16,80,24,5
24,48,850,24,7
5,54,127,24,1
10,36,114,24,0
15,60,407,24,1
0,0,143,24,113
55,21,139,24,14
9,67,222,24,0
4,51,218,24,1
49,37,692,24,8
24,30,155,24,7
15,40,182,24,1
6,62,822,24,0
42,53,1927,24,6
42,58,1129,24,1
221,22,230,24,6
67,27,275,24,7
1,70,77,24,0
12,31,277,24,1
148,8,501,24,43
81,13,220,24,4
240,11,478,24,33
75,6,225,24,20
141,9,715,24,46
46,27,238,24,3
106,20,119,24,7
139,1,683,24,182
3,58,120,24,0
21,43,311,24,6
67,7,447,24,30
2,57,120,24,0
90,19,71,24,8
73,17,163,24,11
10,25,91,24,3
13,30,188,24,5
54,26,744,24,19
43,45,726,24,13
41,31,67,24,9
18,37,504,24,6
901,24,861,24,45
2,70,277,24,0
176,11,281,24,28
1,67,135,24,0
27,3,553,24,40
3,60,162,24,0
2,51,210,24,0
1,52,192,24,0
7,35,213,24,0
1,58,425,24,0
21,3,58,24,7
53,18,192,24,5
57,2,222,24,46
45,21,101,24,2
220,17,254,24,10
58,20,300,24,6
22,1,132,24,52
0,64,79,24,0
2,43,113,24,0
1,54,117,24,0
1,72,394,24,0
129,12,487,24,34
6,42,197,24,0
1,69,143,24,0
1,69,241,24,1
85,24,235,24,16
98,16,577,24,12
9,63,408,24,0
0,72,280,24,0
17,38,262,24,4
0,48,55,24,4
8,35,167,24,0
16,53,1688,24,0
55,23,103,24,2
56,8,607,24,20
1,51,88,24,0
0,70,86,24,0
88,46,1570,24,18
138,15,137,24,8
42,25,246,24,3
2,63,101,24,0
266,24,660,24,31
0,47,203,24,2
1,43,21,24,0
3,58,337,24,1
6,35,83,24,0
4,72,243,24,2
50,5,91,24,8
0,72,262,24,0
61,41,758,24,13
6,59,222,24,2
38,6,181,24,11
7,44,41,24,2
7,19,78,24,3
87,6,72,24,13
2,56,70,24,0
4,55,107,24,0
38,22,91,24,1
65,10,327,24,11
1,70,183,24,1
15,46,101,24,3
1,67,125,24,0
75,22,254,24,8
191,32,1162,24,22
4,45,146,24,0
15,37,249,24,0
1,71,246,24,0
0,54,76,24,0
96,13,197,24,22
28,12,45,24,8
117,27,158,24,7
0,67,97,24,0
60,17,130,24,4
27,7,93,24,5
10,33,66,24,0
84,11,176,24,12
157,11,148,24,20
31,39,1191,24,5
3,35,62,24,0
14,50,431,24,2
52,13,158,24,11
9,57,683,24,1
61,19,391,24,14
11,32,98,24,2
37,14,97,24,6
45,22,123,24,4
98,29,937,24,19
53,2,295,24,53
199,13,1395,24,62
81,6,124,24,19
88,2,827,24,102
82,27,210,24,6
2,57,94,24,0
38,29,343,24,8
39,14,87,24,3
0,68,83,24,0
1,72,30,24,0
59,15,277,24,1
232,6,2492,24,40
11,35,256,24,1
15,31,1754,24,6
4,47,373,24,0
1280,19,6481,24,133
173,2,296,24,44
56,49,798,24,11
1,61,297,24,0
0,68,98,24,0
0,57,129,24,0
8,66,495,24,0
8,67,231,24,0
50,23,132,24,6
88,25,73,24,13
47,1,84,24,51
6,60,155,24,0
25,32,183,24,5
90,4,188,24,37
177,27,1162,24,35
141,6,166,24,36
70,20,191,24,9
31,38,287,24,7
22,9,92,24,5
2,50,102,24,0
2,62,86,24,0
28,29,214,24,3
9,36,158,24,0
1,62,35,24,0
10,35,192,24,2
203,15,526,24,15
16,37,326,24,1
21,9,267,24,16
0,72,354,24,0
6,57,527,24,1
27,14,38,24,3
19,47,139,24,1
21,34,236,24,3
53,8,112,24,11
60,20,175,24,13
2,50,68,24,0
55,16,177,24,12
166,28,3694,24,20
21,30,50,24,2
3,51,137,24,1
3,44,74,24,2
8,35,49,24,0
15,36,167,24,2
54,4,245,24,51
3,35,23,24,2
146,8,189,24,15
15,49,342,7,1
0,51,74,3,0
59,14,49,24,7
12,30,51,10,3
18,28,293,10,4
0,30,1,24,0
0,48,2,24,0
0,6,1,24,0
0,7,1,24,0
0,45,1,24,0
0,6,1,24,0
0,58,1,24,0
0,69,1,24,0
0,11,1,24,0
0,5,1,24,0
0,1,1,24,0
0,0,1,24,0
0,56,1,24,0
0,34,1,24,0
1,13,1,24,0
1,32,2,24,0
0,42,2,24,0
0,56,3,24,0
0,52,1,24,0
0,67,4,24,0
0,11,2,24,0
0,51,2,24,0
0,49,1,24,0
0,59,2,24,0
0,25,1,24,0
0,35,1,24,0
0,6,1,24,0
0,59,1,24,0
0,9,1,24,0
0,68,1,24,0
0,45,1,24,0
0,41,1,24,0
0,20,1,24,0
0,0,1,24,0
0,37,1,24,0
0,69,1,24,0
0,1,2,24,0
0,25,1,24,0
0,33,1,24,0
0,57,1,24,0
4,72,775,24,0
15,38,538,24,2
1,34,107,24,0
0,54,24,24,0
582,25,2608,24,13
138,4,207,24,58
34,39,253,24,0
10,30,55,24,2
1,59,168,24,1
32,6,94,24,10
2,41,90,24,0
50,17,137,24,7
0,57,109,24,1
4,44,62,24,0
350,26,1102,24,22
0,72,766,24,0
2,45,286,24,1
6,38,284,24,0
87,2,529,24,77
13,21,19,24,0
14,36,53,24,2
0,63,65,24,0
2,36,91,24,0
0,62,132,24,0
1,52,43,24,0
4,34,74,24,0
14,28,121,24,2
3,49,178,24,0
24,1,122,24,47
0,60,69,24,0
33,14,42,24,2
32,13,79,24,5
0,59,78,24,0
2,36,69,24,0
24,3,168,24,15
28,31,1158,24,1
377,4,380,24,154
0,40,277,24,0
236,15,181,24,50
20,34,407,24,3
3,60,95,24,0
70,14,260,24,2
3,58,121,24,0
50,25,238,24,3
0,57,254,24,0
27,22,50,24,1
73,22,217,24,16
44,4,192,24,29
2,59,247,24,0
0,68,108,24,0
2,41,83,24,0
15,16,41,24,0
16,30,222,24,0
3,43,62,24,0
0,45,64,24,0
452,9,753,24,112
14,38,445,24,1
0,43,25,24,0
0,67,180,24,0
4,34,45,24,5
27,19,165,24,4
4,40,69,24,0
1,53,153,24,0
360,5,2518,24,76
274,23,1677,24,9
48,36,1227,24,1
117,6,289,24,15
56,9,394,24,10
8,43,295,24,0
65,11,111,24,9
13,17,70,24,2
86,14,436,24,13
41,19,222,24,4
52,19,113,24,8
6,45,273,24,0
35,15,111,24,11
0,59,15,24,0
2,68,79,24,0
0,0,92,24,20
45,18,201,24,4
2,69,45,24,0
29,32,329,24,11
2,63,382,24,0
5,27,118,24,1
0,68,97,24,1
64,13,292,24,13
0,37,1,24,0
0,6,2,24,0
0,5,16,24,0
0,72,1,24,0
2,65,1,24,0
0,58,1,24,0
